Filename	IsInterpolated	MeasCount	Longitude	UmtsAsnVersion1.0.0Latitude	SecCode	BroadcastCode	CenterFreq	Date	Time	ScannerID	HGT_AGL	SignalLevels
\das_output_NOT_encrypted.dmm	False	2	-78.7857819	42.7738648	Code_22_1960	22	1960	7/15/2014	16:15:08	1064136445844	10001	0	hjH7zQ9d8q4heIWFUvBVBQ==
\das_output_NOT_encrypted.dmm	False	2	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064136807280	10001	0	PWalxPBhyTeZDlaNGLddPw==
\das_output_NOT_encrypted.dmm	False	2	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064137405434	10001	0	TLd7ZVo+4WOvU7P2UpyxSA==
\das_output_NOT_encrypted.dmm	False	2	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064166074972	10001	0	BZr34uF0kBS0rp6qjM+NlQ==
\das_output_NOT_encrypted.dmm	False	3	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064120005229	10001	0	xknGw9eion3H/S94Fl4WuQ==
\das_output_NOT_encrypted.dmm	False	3	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064123080921	10001	0	2cIuZmok++qN6KIxDv2m1w==
\das_output_NOT_encrypted.dmm	False	3	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064124398459	10001	0	gXVzZN4m/TX+Z8GNhgvuLg==
\das_output_NOT_encrypted.dmm	False	2	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064168433946	10001	0	jp5PZXfjat6vNrXSntiUkQ==
\das_output_NOT_encrypted.dmm	False	3	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064113171588	10001	0	QgAwZPtf1P5oJJ0jdTpa5g==
\das_output_NOT_encrypted.dmm	False	3	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064117646459	10001	0	Z7GXHvcyUdR0lb0HK3PG5Q==
\das_output_NOT_encrypted.dmm	False	4	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064144695690	10001	0	T2AzmI6V+/0ueK/5uLMiUA==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064168879075	10001	0	nxjB8BzsSwx5bh2EOQECpQ==
\das_output_NOT_encrypted.dmm	False	6	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064125666562	10001	0	WlZtItPQMYETTyAIIDxTQg==
\das_output_NOT_encrypted.dmm	False	7	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vQ==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_22_1960	22	1960	7/15/2014	16:15:08	1064157950664	10001	0	flTevFe44UaOmFbsCETUmA==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064158311690	10001	0	p2VI0jqga6JL4V9irmD89Q==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064158909844	10001	0	VXut5CvCzxXnGjpzAHL/bw==
\das_output_NOT_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064116284203	10001	0	CbYI3g59z0MZNyy265dG+w==
\das_output_NOT_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_22_1960	22	1960	7/15/2014	16:15:08	1064142839485	10001	0	khuLQTnM0e6W2uCWNg2asg==
\das_output_NOT_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064143200511	10001	0	xqEYo0lsYMhl9pucxolx4Q==
\das_output_NOT_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064143797844	10001	0	xDMyeNR7weKcDBnHkTLwxQ==
\das_output_NOT_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064126607485	10001	0	6bXlcJUBvvy6j4FL+OZS8g==
\das_output_NOT_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064130357844	10001	0	52X4c2bJ7+N3ranRznKjgw==
\das_output_NOT_encrypted.dmm	False	8	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064140851382	10001	0	arW/N/IbHJbEpTcmJlyAIw==
\das_output_NOT_encrypted.dmm	False	4	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064173365434	10001	0	t2gy6SfgjSS0PSO6TBpdpQ==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064108135075	10001	0	QZmEb8+GfSwfz6jxdPORRw==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064114576921	10001	0	amRvYPcr5PILC19rVg63UA==
\das_output_NOT_encrypted.dmm	False	4	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064145369946	10001	0	xo4p8A4+t/Z1Q2XvmJI+Dg==
\das_output_NOT_encrypted.dmm	False	4	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064168890562	10001	0	H58cPG6XxcVJc8xvc0Eleg==
\das_output_NOT_encrypted.dmm	False	4	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064170312100	10001	0	tsspz2YdhJ1T7Qqr8ffBEQ==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064115667793	10001	0	Q9c0RRUNzrzvDzHnooBAlA==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064146193741	10001	0	IH6ZTL+OBMPz+qiMI6fzmA==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064148552305	10001	0	ISoOPrYf3KNVi6+waJiDyg==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064156947177	10001	0	mW/gMk4+tRGycZun8yorkA==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064118198254	10001	0	Jme5ywjrqi5uL+C9yHw0Cw==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064141718870	10001	0	4lI5ANcvk5t9Qv0xsHi8JA==
\das_output_NOT_encrypted.dmm	False	5	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064145469229	10001	0	wPv3klAHIkMsEwK8gj+5CQ==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064153397023	10001	0	ztiF+53bE5rskPK1CjYUaA==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064157542459	10001	0	0DujbmOcpV1htW3EKO45ZQ==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064163720100	10001	0	heK0yqZHEi8QyF5Dfm2UZg==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064147680100	10001	0	ncea8EGwyUORBMpsD0Pbmw==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064148939177	10001	0	sGL5vwkNPDMqFsxXwg9Npw==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064151821639	10001	0	FWpP4PjJ6p+1fZRKBVJAAw==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064164694664	10001	0	vx2KYYvNanwR06siAjDDEg==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064172880305	10001	0	B0sjRO0RgdGVilj8iuzOsw==
\das_output_NOT_encrypted.dmm	False	22	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064161653434	10001	0	VjGHuft7Q+arB8cWUzwo3Q==
\das_output_NOT_encrypted.dmm	False	23	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vQ==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064165573023	10001	0	RtWXA/DISLE68r3VU9Ssfg==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064169105741	10001	0	ehMg3qPqSMPiDEfqYbg48w==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064171253229	10001	0	9Mb0qHsTxmQUpCc7mP1LDQ==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064126085229	10001	0	MedIVaz58ucPqjuOZ3bQLQ==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064126809536	10001	0	zE/+a9WjkSH0zXIs1RNm/Q==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064129166049	10001	0	3gKQvB5aGihYbNYv8kAMEQ==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064167608716	10001	0	Q9hPMZOA3cGE8grF+q5ITg==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064171660613	10001	0	MnrAli7jO/0ZyH4CSAL2EA==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064117652613	10001	0	2o2htUPE2eanhvVJyxJSTA==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064130250562	10001	0	CJ44yoLk7U79wN4DSQSR5Q==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064138983485	10001	0	Hn/r3nQZ0uVQQh61xL9MvQ==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064139520305	10001	0	wlXqW3OG1JBqYysSYDCy5g==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064140196408	10001	0	2LiE2OpK8TFkT2vM+gwiqQ==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064132241331	10001	0	UnbqJ0jP7hjk49YRqvOi/Q==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064136576716	10001	0	Bu8rpjC63fxqdmtrVAr+Yg==
\das_output_NOT_encrypted.dmm	False	21	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064137186972	10001	0	7FHQq4AFcoqHwAl4HKp5Rg==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064109954152	10001	0	/iZAH3n92Tg3zXkGivshhQ==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064140236613	10001	0	AEHISISCs3/O604CRW2bGw==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064142354972	10001	0	zv8X8uLxn7FMb0jWrCh0EA==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064143081741	10001	0	KGhS8spoFrWuFAlLpd/K3w==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064125556408	10001	0	NvGrnIW3HVOkgyOw73uSSg==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064132758664	10001	0	getla7w+9QBWxR3EB6k0Zw==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064139074152	10001	0	gcDhkZirMd/n/kLrEu8mvQ==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064143562152	10001	0	I4EkIE9QkwQqlRblDg0juQ==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064152242357	10001	0	tojCLOx52IoCjpG85GsyQw==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064152988203	10001	0	dlNnqh/hEQ07wXfPrsSzrQ==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064157323588	10001	0	2tvYF0A75Gg+GUd+60vPwg==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064146833331	10001	0	BKtUK4PQtjh8FtVX4yDkrQ==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064147557434	10001	0	oO3p9YUL4PodlT7nO+ZQcg==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064149912921	10001	0	oIBwmITHK4rk2j65XZRg+w==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064138499382	10001	0	L6Djdfxo1+eoNGMAxcJyiQ==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064139223895	10001	0	+VBdIM/lT61X9b0FI33WIA==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064141579793	10001	0	8Bd7e+v07cbcC5XjvG9Vdw==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064110546767	10001	0	hCGZeOBEy7ixJP/yox6Smw==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064111223690	10001	0	HxbBHP1JxhK3e5qbdma0oQ==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064134748203	10001	0	1RAlgwMDk7l1W2x7FnsgjQ==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064142551280	10001	0	XoMFbVH0wkdt+OoGWpqV/Q==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064112452818	10001	0	pT+pzIdBgE86WkwSKW+8uw==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064118879895	10001	0	O9LTcgcbro2YI9qCBxm6Jg==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064123668408	10001	0	aofeymn3mU4mdil4Hgx/YQ==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064148990049	10001	0	Q5It8wLYNHpXVeG3FsHhDQ==
\das_output_NOT_encrypted.dmm	False	24	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064165810972	10001	0	d4NKQxLARP+4iiw2c32+9A==
\das_output_NOT_encrypted.dmm	False	25	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064109498972	10001	0	T7ZHeYJaOBzLhzIPaY+Xvw==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064163857741	10001	0	YeCcpeiFlaVq9wO1AY1yOA==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064143549229	10001	0	MjydIf9lX1yIrUozakKq9w==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064144224716	10001	0	SiEgECpwq3gJQZ4rJaWMig==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064171497741	10001	0	ArMjd7zGd+hnUaNlUk82kA==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064126361126	10001	0	1bDeypnWTQW04OnAftuwHg==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064140604203	10001	0	lc8a3Wjlu9q24uVSdCi1IA==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064142953536	10001	0	JC1JnatziJVM9q4OOkSNbw==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064172222254	10001	0	kSSeSa/Z22xaOtEms7+Kqg==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064109306562	10001	0	98lK6YhXHW8MZMYeExqS5g==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064111002357	10001	0	SK04R+VumXscj9jm9TcxDw==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064112045639	10001	0	zi/rSIfJ9P5C90XQDbgfCw==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064174579793	10001	0	N+u3ShKUzF7LqAV+LDprCg==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064175549639	10001	0	yCORG+JCbxiqx6IiFFhf5A==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064105679895	10001	0	bNbArWE7lqqQ4CH8ahYRdA==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064146205434	10001	0	7W4mJF36zm1c6AK9Krk8cg==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064147505946	10001	0	ctdyXOZb7BaJgnDu4vJaew==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064151012203	10001	0	NL3g2cqkpVwAB7ykWE8d2A==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064143259793	10001	0	Jdw97bsBaJ4oXG9IAjlatQ==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064144171177	10001	0	pDSJgS3LR4WBtiTYdXrjKA==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064145624716	10001	0	ztRdhFuCWIbSDRI2jbnzxQ==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064160986767	10001	0	ZI8mgbc3+ZDdKM3ZlGCOqA==
\das_output_NOT_encrypted.dmm	False	14	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064153684613	10001	0	UZgJVUfEVUCdAf7miteKOQ==
\das_output_NOT_encrypted.dmm	False	15	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vQ==
\das_output_NOT_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064116037844	10001	0	2VUhwoJ42Z+nTYdXh35SRA==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064167593946	10001	0	QA/D34PvYX8GZAB47Ltcww==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064172482562	10001	0	HsyJqCKzDGNDM7hXXk0+XA==
\das_output_NOT_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064174153126	10001	0	yaXoguDAlS4MRGvzzeDqMw==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064113071690	10001	0	JBd3DZO49BemBclVo/F3mQ==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064170744716	10001	0	Hyq0/ajpaS+IVvAmcAlAJA==
\das_output_NOT_encrypted.dmm	False	18	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064121010972	10001	0	JIBoFJZPt3F93qEX/yDwyQ==
\das_output_NOT_encrypted.dmm	False	19	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vQ==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064162436203	10001	0	bTif3za7DjIMjfp/hyhzLw==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064165801126	10001	0	xgR8UurYEDYoch/xR1kCHQ==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064169667177	10001	0	IfNBcBL0TqDIc9T4QRZCdA==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064112148613	10001	0	c+6qNOejXh/a3b/7O+3oAA==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064139064100	10001	0	casIDRUwJkLgNPNsHxH4Iw==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064139658357	10001	0	vGawHEOgK3dfoMQgUcRgXg==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064140334459	10001	0	HnwjYX8Tnnb10tYU0tkOSQ==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064126947177	10001	0	F7BJLTQCzy/DWpp527SmCg==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064129304100	10001	0	b/kTRKDFkFS32V2X1q3xvQ==
\das_output_NOT_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064136714357	10001	0	XPGn4Rk/fbDscRJO88VX2w==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064138512716	10001	0	lfE5AFkLoRqPhZjUJRVAjA==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064138951075	10001	0	gfyFYwo7xbMPAKeZLpOV+g==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064139675382	10001	0	WP1tRiNSxKqIBeCNZXZFAA==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064124877023	10001	0	7uM2wIDT6h/xeGBGROJUUA==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064132638459	10001	0	KpjFUj1mlDXQR3Tpmbhzog==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064135200100	10001	0	uFc/gatfVZQ0UuGX94DxaQ==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064142032716	10001	0	RHK0JS+uh/yZUHISUyCjnw==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064153031895	10001	0	bVefRM1V4aYR/pFocV9y6A==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064153906767	10001	0	M1UJ92LUXDVCfKLLsZ58Yg==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064159176305	10001	0	Egb0JLuqOIsdBHxETjX//w==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064143002767	10001	0	P5k3iUgT28ZGQ2X3zs4gqA==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064147811998	10001	0	8sRX52hJIvnvMWvAc86sJA==
\das_output_NOT_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064149443177	10001	0	qFDuVFDJUliqJODVpEbNdg==
\das_output_encrypted.dmm	False	33	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064164619998	10001	0	J2G7OwbgnHRvMc4INDEW27k6um76ROfInSZ4KNBJAhw=
